Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-05-09,YESBANK,EQ,343.3,344.45,349.75,343.2,348.15,347.85,347.29,9802803,340439997125000.0,79592,3516144,0.35869999999999996
2018-05-10,YESBANK,EQ,347.85,350.95,350.95,342.65,343.2,344.65,346.85,7330619,254260916080000.03,63069,1781625,0.24300000000000002
2018-05-11,YESBANK,EQ,344.65,346.5,351.8,341.8,348.7,350.25,347.02,7642090,265192960819999.97,76097,2162713,0.28300000000000003
2018-05-14,YESBANK,EQ,350.25,350.8,353.8,343.1,345.0,344.8,348.02,7468232,259909432090000.0,54504,1865999,0.24989999999999998
2018-05-15,YESBANK,EQ,344.8,346.0,354.6,343.6,345.55,345.75,349.79,12805393,447924902125000.0,164845,3272351,0.2555
2018-05-16,YESBANK,EQ,345.75,344.0,356.45,342.0,349.55,349.75,349.83,12708109,444566270695000.0,115675,3085777,0.24280000000000002
2018-05-17,YESBANK,EQ,349.75,351.5,352.0,344.0,345.25,345.3,347.24,6702419,232736316515000.0,71977,2198288,0.32799999999999996
2018-05-18,YESBANK,EQ,345.3,346.5,348.8,343.1,346.0,345.5,345.93,8938377,309207606235000.0,84820,3147759,0.3522
2018-05-21,YESBANK,EQ,345.5,346.0,349.2,333.05,334.1,334.15,339.23,8748958,296793764930000.0,76072,2248714,0.257
2018-05-22,YESBANK,EQ,334.15,334.1,340.75,331.0,334.5,334.7,334.81,10869535,363925446715000.0,88016,3878189,0.3568
2018-05-23,YESBANK,EQ,334.7,335.0,338.75,331.5,333.5,333.7,335.01,7738850,259258704994999.97,85619,2524324,0.3262
2018-05-24,YESBANK,EQ,333.7,336.7,337.0,325.6,331.85,330.0,331.8,8077461,268009599435000.0,67734,2578318,0.31920000000000004
2018-05-25,YESBANK,EQ,330.0,333.0,341.9,332.0,341.35,339.4,336.51,6957024,234107487540000.0,82818,1577611,0.2268
2018-05-28,YESBANK,EQ,339.4,341.5,348.25,340.75,344.6,345.2,344.85,8982939,309775713020000.0,89311,3816239,0.42479999999999996
2018-05-29,YESBANK,EQ,345.2,344.4,345.9,335.1,338.35,338.05,340.22,7870400,267763402300000.0,90210,2847660,0.3618
2018-05-30,YESBANK,EQ,338.05,335.75,344.0,332.65,343.9,343.15,340.26,10036644,341506737540000.0,118387,3133451,0.3122
2018-05-31,YESBANK,EQ,343.15,345.4,349.4,338.0,346.35,346.2,343.67,17910411,615532993840000.0,170815,8056699,0.4498
2018-06-01,YESBANK,EQ,346.2,347.0,348.7,340.25,342.65,342.7,343.89,9470256,325672218285000.0,108594,4171644,0.4405
2018-06-04,YESBANK,EQ,342.7,343.9,350.9,342.0,343.0,342.95,346.17,14501600,502003702275000.0,140585,5678574,0.39159999999999995
2018-06-05,YESBANK,EQ,342.95,342.5,342.75,333.65,336.75,336.75,337.1,8492155,286270331890000.0,87287,2842218,0.3347
2018-06-06,YESBANK,EQ,336.75,337.95,340.55,332.55,339.0,339.15,337.05,8211104,276753794435000.0,105210,1837789,0.2238
2018-06-07,YESBANK,EQ,339.15,341.2,345.5,338.0,339.5,339.55,342.7,9630695,330045999060000.0,87353,3600400,0.3738
2018-06-08,YESBANK,EQ,339.55,337.5,340.25,335.05,337.9,337.65,337.37,5851442,197410733565000.0,58491,1469941,0.25120000000000003
2018-06-11,YESBANK,EQ,337.65,338.6,344.85,334.7,335.4,335.7,339.31,11980621,406515052425000.0,95201,5595770,0.4671
2018-06-12,YESBANK,EQ,335.7,335.7,337.95,331.2,333.4,332.2,334.14,9851496,329178349460000.0,82574,4943411,0.5018
2018-06-13,YESBANK,EQ,332.2,336.9,336.9,331.5,333.05,333.2,333.89,7530350,251434312619999.97,69858,2993624,0.3975
2018-06-14,YESBANK,EQ,333.2,333.0,338.35,330.55,336.5,337.2,335.03,6819965,228486898594999.97,59688,1710745,0.25079999999999997
2018-06-15,YESBANK,EQ,337.2,333.0,336.2,328.65,331.25,330.65,331.83,8518379,282665734525000.0,117709,3866230,0.4539
2018-06-18,YESBANK,EQ,330.65,330.8,333.85,327.7,331.6,331.65,331.47,6785348,224912712555000.03,86256,3182548,0.469
2018-06-19,YESBANK,EQ,331.65,330.95,334.5,328.5,330.9,330.9,331.57,8566372,284039069295000.0,81995,4464304,0.5211
2018-06-20,YESBANK,EQ,330.9,331.9,337.0,331.4,335.6,336.1,335.12,7720519,258730070015000.0,86050,2748257,0.35600000000000004
2018-06-21,YESBANK,EQ,336.1,336.8,337.6,331.2,333.2,332.95,334.13,5133865,171536033660000.0,68151,1877903,0.3658
2018-06-22,YESBANK,EQ,332.95,333.6,335.7,329.5,334.75,335.1,332.49,6006046,199695458515000.0,77611,2758146,0.45920000000000005
2018-06-25,YESBANK,EQ,335.1,334.75,338.95,332.9,333.3,334.15,336.04,5792052,194634679055000.0,69200,2025577,0.3497
2018-06-26,YESBANK,EQ,334.15,333.1,337.75,332.05,335.6,335.95,335.4,4706265,157848911150000.0,51633,1460576,0.3103
2018-06-27,YESBANK,EQ,335.95,336.0,337.75,331.05,334.4,335.6,334.57,6930662,231878509485000.0,81792,3176378,0.4583
2018-06-28,YESBANK,EQ,335.6,336.4,336.4,327.3,329.05,329.3,330.86,8130250,268994092330000.03,102709,2914279,0.35840000000000005
2018-06-29,YESBANK,EQ,329.3,330.7,341.75,329.65,339.2,339.65,336.86,8963268,301934759385000.0,92493,3481580,0.3884
2018-07-02,YESBANK,EQ,339.65,338.05,341.7,332.35,337.0,337.05,336.02,8091469,271890664450000.0,91962,3069412,0.3793
2018-07-03,YESBANK,EQ,337.05,337.7,340.5,335.3,337.05,336.9,337.78,4998778,168847010645000.0,97773,1434867,0.287
2018-07-04,YESBANK,EQ,336.9,337.0,337.5,332.5,335.6,335.55,334.77,4507001,150883006935000.0,56859,1446249,0.3209
2018-07-05,YESBANK,EQ,335.55,338.75,350.8,338.6,348.6,348.65,346.28,21239763,735486336750000.0,160360,4647479,0.2188
2018-07-06,YESBANK,EQ,348.65,348.3,357.7,347.0,351.65,352.6,353.52,17790500,628928450305000.0,166942,6328540,0.3557
2018-07-09,YESBANK,EQ,352.6,356.1,366.9,355.0,362.85,363.3,362.54,16834621,610320003280000.0,169220,5266237,0.3128
2018-07-10,YESBANK,EQ,363.3,363.9,373.1,360.0,372.9,371.4,367.88,20404168,750629903150000.0,195311,8086602,0.39630000000000004
2018-07-11,YESBANK,EQ,371.4,370.95,373.35,367.45,370.6,371.6,370.45,9423127,349081218920000.0,125244,2389203,0.2535
2018-07-12,YESBANK,EQ,371.6,372.5,385.0,372.5,373.5,374.8,379.74,17868601,678549908150000.0,154266,3879807,0.21710000000000002
2018-07-13,YESBANK,EQ,374.8,376.9,380.3,367.3,376.9,376.0,374.38,15448753,578372181580000.0,149378,4005892,0.2593
2018-07-16,YESBANK,EQ,376.0,376.0,380.8,369.6,379.8,378.5,374.02,9093938,340127008240000.0,94410,3329217,0.3661
2018-07-17,YESBANK,EQ,378.5,377.9,385.9,375.6,380.1,380.8,381.55,12586691,480249339945000.0,131505,5149213,0.40909999999999996
2018-07-18,YESBANK,EQ,380.8,381.9,388.0,378.0,384.5,383.65,383.63,10472260,401744076735000.0,93225,2427503,0.2318
2018-07-19,YESBANK,EQ,383.65,380.95,394.35,379.4,392.6,392.3,389.81,17050256,664637541645000.0,168264,7249040,0.4252
2018-07-20,YESBANK,EQ,392.3,391.1,392.5,385.3,386.25,386.5,388.36,10076070,391315863325000.0,98847,3070243,0.30469999999999997
2018-07-23,YESBANK,EQ,386.5,387.9,392.35,382.75,387.65,386.6,386.96,9511403,368054957620000.0,94405,3997776,0.4203
2018-07-24,YESBANK,EQ,386.6,389.2,390.0,382.7,384.35,384.35,385.36,9785989,377113419920000.0,88253,5026596,0.5136999999999999
2018-07-25,YESBANK,EQ,384.35,386.0,392.7,381.5,383.25,382.9,387.76,12467278,483432647839999.94,111673,4037682,0.3239
2018-07-26,YESBANK,EQ,382.9,385.0,386.3,358.55,367.45,369.75,373.06,35251243,1315093661945000.0,294017,8166967,0.23170000000000002
2018-07-27,YESBANK,EQ,369.75,374.9,374.9,362.4,369.8,370.0,368.26,17100821,629748752870000.0,163915,4161354,0.2433
2018-07-30,YESBANK,EQ,370.0,372.0,373.0,365.25,369.5,369.3,369.18,11469162,423423267130000.0,176154,4721410,0.4117
2018-07-31,YESBANK,EQ,369.3,370.0,374.7,366.4,367.3,367.95,370.48,9734450,360642768840000.0,98886,3476946,0.3572
2018-08-01,YESBANK,EQ,367.95,369.9,371.55,362.0,364.05,365.85,365.7,7742871,283155074550000.0,105511,2844357,0.3674
2018-08-02,YESBANK,EQ,365.85,364.95,365.65,356.65,361.8,361.8,360.9,8365895,301927196075000.0,94009,3314215,0.3962
2018-08-03,YESBANK,EQ,361.8,364.0,374.0,364.0,373.05,373.2,370.79,10625834,393995230105000.0,96873,2961764,0.2787
2018-08-06,YESBANK,EQ,373.2,374.0,380.7,373.45,377.35,377.9,377.63,12018227,453838784080000.0,124181,4306404,0.3583
2018-08-07,YESBANK,EQ,377.9,380.0,386.4,376.5,381.3,381.65,381.84,13526041,516481992920000.0,133116,4516142,0.33390000000000003
2018-08-08,YESBANK,EQ,381.65,382.6,385.75,379.55,381.75,382.75,383.44,6767532,259496939800000.0,64913,2149910,0.3177
